listing_id,date
1596506,2015-03-25
1596506,2015-03-30
1596506,2015-04-25
1596506,2015-05-10
1596506,2015-05-15
1596506,2015-05-17
1596506,2015-05-19
1596506,2015-06-22
1596506,2015-07-05
1596506,2015-07-17
1596506,2015-09-17
1596506,2015-09-28
8313137,2015-09-24
6543007,2015-06-19
6543007,2015-07-05
7327815,2015-07-20
7327815,2015-09-17
2966455,2014-06-15
2966455,2015-05-01
6205219,2015-09-17
8479636,2015-09-27
6492476,2015-07-14
6492476,2015-07-15
6492476,2015-07-20
6492476,2015-07-23
6492476,2015-07-25
6492476,2015-07-29
6492476,2015-08-01
6492476,2015-08-04
6492476,2015-08-09
6492476,2015-08-11
6492476,2015-08-13
6492476,2015-08-15
6492476,2015-08-19
6492476,2015-08-25
6492476,2015-09-01
6492476,2015-09-05
6492476,2015-09-07
6492476,2015-09-08
6492476,2015-09-10
6492476,2015-09-12
6492476,2015-09-17
6492476,2015-09-21
6492476,2015-09-22
6492476,2015-09-23
6492476,2015-09-24
6492476,2015-09-25
6492476,2015-09-27
6492476,2015-09-28
6492476,2015-09-30
6492476,2015-10-02
4987933,2015-01-11
4987933,2015-02-10
4987933,2015-02-17
4987933,2015-03-02
4987933,2015-03-07
4987933,2015-03-13
4987933,2015-03-17
4987933,2015-03-24
4987933,2015-03-29
4987933,2015-04-10
4987933,2015-04-13
4987933,2015-04-30
4987933,2015-05-14
4987933,2015-05-20
4987933,2015-05-25
4987933,2015-06-03
4987933,2015-06-08
4987933,2015-06-12
4987933,2015-06-17
4987933,2015-06-19
4987933,2015-06-29
4987933,2015-07-03
4987933,2015-07-10
4987933,2015-07-16
4987933,2015-07-20
4987933,2015-07-24
4987933,2015-08-05
4987933,2015-08-09
4987933,2015-09-12
4987933,2015-09-16
4987933,2015-09-22
4987933,2015-09-29
4733998,2015-01-10
4733998,2015-01-13
4733998,2015-02-16
4733998,2015-02-23
4733998,2015-03-16
4733998,2015-03-20
4733998,2015-03-25
4733998,2015-03-28
4733998,2015-03-30
4733998,2015-04-08
4733998,2015-04-13
4733998,2015-04-24
4733998,2015-04-28
4733998,2015-04-29
4733998,2015-05-11
4733998,2015-05-18
4733998,2015-05-20
4733998,2015-05-22
4733998,2015-05-26
4733998,2015-06-01
4733998,2015-06-08
4733998,2015-06-19
4733998,2015-06-22
4733998,2015-06-25
4733998,2015-06-29
54112,2010-11-01
54112,2011-01-08
54112,2011-01-22
54112,2011-01-28
54112,2011-02-14
54112,2011-03-11
54112,2011-03-31
54112,2011-04-17
54112,2011-04-29
54112,2011-05-02
54112,2011-05-16
54112,2011-05-20
54112,2011-06-01
54112,2011-06-13
54112,2011-06-18
54112,2011-06-28
54112,2011-07-18
54112,2011-08-13
54112,2011-09-25
54112,2011-10-08
54112,2011-10-22
54112,2011-10-28
54112,2012-03-17
54112,2012-03-29
54112,2012-04-18
54112,2012-04-23
54112,2012-04-28
54112,2012-05-07
54112,2012-05-14
54112,2012-05-21
54112,2012-05-28
54112,2012-06-15
54112,2012-08-12
54112,2012-09-14
54112,2012-09-22
54112,2012-09-26
54112,2012-10-16
54112,2012-10-21
54112,2012-10-29
54112,2012-11-11
54112,2013-01-23
54112,2013-03-15
54112,2013-04-01
54112,2013-04-29
54112,2013-05-06
54112,2013-05-14
54112,2013-06-15
54112,2013-06-22
54112,2013-06-29
54112,2013-09-16
54112,2013-09-24
54112,2013-09-28
54112,2013-10-03
54112,2013-10-10
54112,2013-10-13
54112,2013-10-20
54112,2013-10-28
54112,2013-11-11
54112,2013-12-06
54112,2013-12-16
54112,2014-02-19
54112,2014-03-01
54112,2014-03-14
54112,2014-03-19
54112,2014-03-25
54112,2014-03-28
54112,2014-04-16
54112,2014-04-26
54112,2014-05-09
54112,2014-05-25
54112,2014-07-01
54112,2014-07-18
54112,2014-07-29
54112,2014-08-07
54112,2014-10-08
54112,2014-11-12
54112,2014-11-20
54112,2014-11-29
54112,2015-02-13
54112,2015-03-20
54112,2015-03-27
54112,2015-04-12
54112,2015-04-16
54112,2015-04-20
54112,2015-04-23
54112,2015-04-28
54112,2015-05-05
54112,2015-05-18
54112,2015-05-21
54112,2015-05-26
54112,2015-06-07
54112,2015-06-11
54112,2015-09-21
2748160,2014-04-29
2748160,2014-05-17
2748160,2014-07-02
2748160,2014-09-28
2748160,2014-10-02
2748160,2014-12-09
2748160,2015-05-22
2748160,2015-07-17
2748160,2015-08-02
2748160,2015-08-17
2748160,2015-09-08
4240916,2014-10-27
4240916,2014-11-23
4240916,2015-03-14
4240916,2015-04-16
4240916,2015-04-26
4240916,2015-04-30
4240916,2015-05-08
4240916,2015-05-16
868402,2013-05-28
868402,2013-06-10
868402,2013-06-24
868402,2013-07-01
868402,2013-07-08
868402,2013-07-14
868402,2013-07-23
868402,2013-07-28
868402,2013-08-04
868402,2013-08-12
868402,2013-08-18
868402,2013-08-31
868402,2013-09-16
868402,2013-09-30
868402,2013-10-06
868402,2013-11-06
868402,2013-11-11
868402,2013-11-15
868402,2013-11-24
868402,2013-12-07
868402,2013-12-24
868402,2013-12-30
868402,2014-01-04
868402,2014-01-13
868402,2014-01-20
868402,2014-01-27
868402,2014-01-29
868402,2014-02-01
868402,2014-02-04
868402,2014-02-18
868402,2014-02-21
868402,2014-03-05
868402,2014-03-16
868402,2014-05-09
868402,2014-05-13
868402,2014-05-27
868402,2014-06-02
868402,2014-06-07
868402,2014-06-09
868402,2014-06-15
868402,2014-06-20
868402,2014-07-01
868402,2014-07-14
868402,2014-07-27
868402,2014-08-01
868402,2014-08-09
868402,2014-08-29
868402,2014-09-14
868402,2014-09-26
868402,2014-10-03
868402,2014-10-09
868402,2014-10-30
868402,2014-11-09
868402,2014-12-31
868402,2015-02-16
868402,2015-03-01
868402,2015-03-15
868402,2015-03-18
868402,2015-06-17
868402,2015-06-21
868402,2015-07-05
868402,2015-07-23
868402,2015-08-22
868402,2015-09-21
868402,2015-09-25
6509966,2015-06-02
6509966,2015-06-05
6509966,2015-06-12
6509966,2015-06-15
6509966,2015-07-08
6509966,2015-07-11
6509966,2015-07-15
6509966,2015-07-17
6509966,2015-07-22
6509966,2015-07-24
6509966,2015-08-02
6509966,2015-08-07
6509966,2015-09-11
4629566,2015-01-16
4629566,2015-05-19
4629566,2015-05-25
4629566,2015-07-12
4468217,2014-12-14
4468217,2015-04-13
4468217,2015-04-20
4468217,2015-04-26
4468217,2015-06-03
4468217,2015-08-08
669941,2012-12-12
669941,2012-12-26
669941,2013-01-23
669941,2013-02-02
669941,2013-02-05
669941,2013-02-26
669941,2013-03-05
669941,2013-04-16
669941,2013-05-15
669941,2013-05-18
669941,2013-05-26
669941,2013-06-06
669941,2013-06-10
669941,2013-06-26
669941,2013-07-06
669941,2013-07-14
669941,2013-07-21
669941,2013-08-02
669941,2013-08-09
669941,2013-12-23
669941,2014-01-16
669941,2014-01-24
669941,2014-02-08
669941,2014-02-19
669941,2014-02-24
669941,2014-03-02
669941,2014-03-17
669941,2014-03-24
669941,2014-03-30
669941,2014-04-04
669941,2014-04-18
669941,2014-04-21
669941,2014-04-25
669941,2014-05-03
669941,2014-05-09
669941,2014-05-18
669941,2014-06-01
669941,2014-06-07
669941,2014-06-15
669941,2014-06-26
669941,2014-07-12
669941,2014-07-20
669941,2014-07-25
669941,2014-08-01
669941,2014-08-08
669941,2014-08-12
669941,2014-08-16
669941,2014-08-25
669941,2014-08-27
669941,2014-09-05
669941,2014-09-08
669941,2014-09-10
669941,2014-09-17
669941,2014-09-20
669941,2014-10-18
669941,2014-11-12
669941,2014-11-20
669941,2014-12-02
669941,2014-12-07
669941,2014-12-23
669941,2015-03-23
