id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1767664,Modern East Side Home ,9228108,Jami,,78723,30.320063590011017,-97.67156169821837,Entire home/apt,690,3,0,,,1,365
5651894,1600 SQFT 3/2 House,29290644,Carlos,,78723,30.320263583864413,-97.69420331303944,Entire home/apt,2000,1,0,,,1,46
643881,MCM Artist's Ranch Home for F1,3150292,Shannon,,78723,30.317768451885716,-97.69607213182732,Entire home/apt,600,1,0,,,1,365
949922,"Vintage Airstream in East Austin, T",5152543,Marcella,,78723,30.299402137797617,-97.677470087417,Entire home/apt,65,1,226,2015-05-09,8.3,2,278
981020,Chic Barton Creek Waterfront Estate,4929310,Ryan,,78735,30.29653676881556,-97.86288456192325,Entire home/apt,3495,2,0,,,12,365
224979,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella,,78704,30.228898006502938,-97.75954401724633,Entire home/apt,60,2,167,2015-05-11,3.8,4,156
892046,SXSW EPICENTER!!! Beautiful home,3906921,Madeline,,78702,30.259063227255833,-97.73628040473041,Entire home/apt,2500,5,2,2015-03-19,0.1,1,12
704372,"Austin Formula I, SWSW Dream House!",3614096,Leah,,78703,30.291722829803415,-97.77460525987287,Entire home/apt,1400,3,4,2015-04-28,0.1,1,365
966550,"Walk to any venue, downtown Austin",5272754,Clay,,78702,30.273101637826684,-97.71986255554518,Entire home/apt,295,3,0,,,1,365
2521922,Great size home for sxsw!,12743785,Maricela,,78745,30.191084621986867,-97.78410277079092,Entire home/apt,750,1,0,,,1,365
5548736,Room available 5 minutes from 6th,28768173,Josh,,78741,30.22654224393087,-97.72199941103692,Private room,150,1,0,,,1,365
2041847,Downtown Austin Groovy 2/2 Condo,4437388,Stacey,,78701,30.26608943443709,-97.74073269354392,Entire home/apt,230,3,21,2015-05-17,1.4,7,305
6304194,Cozy Bed in S. Austin,6173701,Kristin,,78745,30.221068633607043,-97.78358819575611,Private room,40,2,0,,,1,360
914067,"CLEAN! Close to Downtown - SXSW, F1",1268944,Will,,78723,30.291820697730575,-97.70517900450511,Entire home/apt,795,4,1,2014-03-12,0.1,1,365
5103023,Condo in Hyde Park,568948,Michelle,,78705,30.29808846722283,-97.7434869224769,Entire home/apt,100,1,2,2015-03-17,0.8,1,99
6288252,Zilker Treehouse 78704ever,16670220,Nowell,,78704,30.256096584403576,-97.78068138670365,Entire home/apt,150,1,0,,,2,365
865542,Walk Everywhere! FFF Fest SXSW ACL,4545136,Danielle & Alex,,78704,30.247358463321998,-97.7574111901943,Entire home/apt,450,2,10,2015-03-19,0.4,1,365
6100305,Modern Condo in Downtown Austin,2818245,Luke,,78701,30.265378257063887,-97.7477085444476,Entire home/apt,160,3,3,2015-05-19,3,1,8
5065091,Charming Home in East Austin,603558,Liz,,78702,30.264668249171297,-97.72040137825776,Entire home/apt,450,5,1,2015-03-17,0.4,1,365
5615009,Private room in ecofriendly house,7622095,Rechelle,,78745,30.20785838998681,-97.78821480031193,Private room,39,3,0,,,1,359
6282755,Apartment listing,24380898,Maggie,,78704,30.255348686896347,-97.76135096549608,Entire home/apt,300,1,0,,,1,291
12174,Awesome 30's cottage in SOCO!,46909,Berit& Gr,,78704,30.243156694277367,-97.74096074857593,Entire home/apt,650,2,3,2011-05-17,0.0,1,166
1416893, 1000sft BR/B/Pool/Spa/.5acre/78704,7634330,Rusty,,78704,30.238169477057387,-97.76006073521701,Entire home/apt,350,2,0,,,1,365
4182298,Cozy 1 Bedroom next to Downtown!!,21697231,Jessica,,78746,30.257963572618454,-97.7921622574756,Entire home/apt,250,1,0,,,2,216
5660373,Austin Original Designer Home,1547813,Laura,,78746,30.27864282971538,-97.78969892517574,Entire home/apt,225,7,0,,,1,329
6374002,Luxury House Near Downtown Austin,33216078,Erik,,78741,30.218854225497637,-97.69915485972113,Entire home/apt,2000,1,0,,,1,15
3308190,2BR  South Congress Back House,4641823,Erica,,78704,30.2420474056202,-97.74980766980578,Entire home/apt,250,2,1,2015-01-03,0.2,140,0
1864528,Tarrytown House-closest to downtown,3605574,Rachel,,78703,30.294418054326076,-97.76804532013242,Entire home/apt,400,3,2,2015-03-19,0.1,1,365
2532690,"Full Condo, Perfect Location",12520917,Cassie,,78704,30.23745150177212,-97.74827022561853,Entire home/apt,175,1,0,,,2,365
202755,Hip & Updated 2/2 SoCo Cottage,408888,Kat,,78704,30.25033570669635,-97.74649069634519,Entire home/apt,275,2,41,2015-04-28,0.9,6,345
1515859,Beautiful modern Tarrytown Townhome,8093875,Corey,,78703,30.294502861568102,-97.76827561948431,Entire home/apt,450,2,13,2015-05-12,0.7,1,358
6412627,3BR Modern Marvel Near Downtown,31148752,Bo,,78702,30.25607299852552,-97.73033833495218,Entire home/apt,499,2,0,,,5,348
5665086,Charming studio loft apartment,29123896,Tessa,,78704,30.223527176882484,-97.75438135400547,Entire home/apt,150,1,0,,,1,365
1520504,Charming Zilker/Barton Hills 2BD,1726059,Austin,,78704,30.243921966574366,-97.78608130594799,Entire home/apt,149,3,3,2015-05-01,0.2,3,363
4060892,South Austin Bungalow,7812501,Lexie,,78704,30.242296979709515,-97.76312550007506,Entire home/apt,231,1,0,,,1,365
